DateTime,Precipitation (mm.),RH (%),Wind (km h-1),Light (W m-2),Photon (umol m-2 s-1),Temperature (C)
2021-06-29T19:20:00Z,0,73.2,8.4,8.24943,37.700,27.8
2021-06-29T19:25:00Z,0,73.1,8.4,2.35698,10.771,27.7
2021-06-29T19:30:00Z,0,73.3,3.9,4.71396,21.543,27.7
2021-06-29T19:35:00Z,0,73,10.7,3.53547,16.157,27.6
2021-06-29T19:40:00Z,0,72.6,10.4,5.89245,26.928,27.6
2021-06-29T19:45:00Z,0,72.4,10,7.07094,32.314,27.6
2021-06-29T19:50:00Z,0,72.2,3.9,4.71396,21.543,27.5
2021-06-29T19:55:00Z,0,72.4,4.5,4.71396,21.543,27.5
2021-06-29T20:00:00Z,0,72.8,7.8,3.53547,16.157,27.5
2021-06-29T20:05:00Z,0,73,4.5,7.07094,32.314,27.5
2021-06-29T20:10:00Z,0,73.9,3.9,1.17849,5.386,27.5
2021-06-29T20:15:00Z,0,74.6,2.6,7.07094,32.314,27.4
2021-06-29T20:20:00Z,0,75,2.6,4.71396,21.543,27.4
2021-06-29T20:25:00Z,0,75.3,3.9,7.07094,32.314,27.4
2021-06-29T20:30:00Z,0,76,2.3,2.35698,10.771,27.3
2021-06-29T20:35:00Z,0,76.2,1.9,2.35698,10.771,27.2
2021-06-29T20:40:00Z,0,76.7,1.6,4.71396,21.543,27.1
2021-06-29T20:45:00Z,0,77,3.2,3.53547,16.157,27.1
2021-06-29T20:50:00Z,0,77.2,1.9,7.07094,32.314,27.1
2021-06-29T20:55:00Z,0,77.2,3.9,4.71396,21.543,27.1
2021-06-29T21:00:00Z,0,77.2,3.2,4.71396,21.543,27.1
2021-06-29T21:05:00Z,0,77,9.7,4.71396,21.543,27.1
2021-06-29T21:10:00Z,0,77.2,5.2,8.24943,37.700,27.1
2021-06-29T21:15:00Z,0,76.8,3.2,3.53547,16.157,27.1
2021-06-29T21:20:00Z,0,77,1.6,5.89245,26.928,27.1
2021-06-29T21:25:00Z,0,77.3,2.3,7.07094,32.314,27
2021-06-29T21:30:00Z,0,77.3,1.9,4.71396,21.543,27.1
2021-06-29T21:35:00Z,0,76.7,4.5,7.07094,32.314,27.2
2021-06-29T21:40:00Z,0,77.3,5.2,8.24943,37.700,27.1
2021-06-29T21:45:00Z,0,77.2,3.2,4.71396,21.543,27.1
2021-06-29T21:50:00Z,0,77.5,4.5,5.89245,26.928,27.1
2021-06-29T21:55:00Z,0,77.6,2.9,2.35698,10.771,27.1
2021-06-29T22:00:00Z,0,77.4,2.9,5.89245,26.928,27.2
2021-06-29T22:05:00Z,0,77.8,10.7,8.24943,37.700,27
2021-06-29T22:10:00Z,0,77.8,2.9,2.35698,10.771,27
2021-06-29T22:15:00Z,0,77.9,1.6,3.53547,16.157,27.1
2021-06-29T22:20:00Z,0,78,2.9,7.07094,32.314,27
2021-06-29T22:25:00Z,0,78.4,2.6,2.35698,10.771,26.9
2021-06-29T22:30:00Z,0,78.7,2.9,4.71396,21.543,26.8
2021-06-29T22:35:00Z,0,78.5,2.6,4.71396,21.543,26.9
2021-06-29T22:40:00Z,0,78.1,11,4.71396,21.543,26.8
2021-06-29T22:45:00Z,0,77.6,2.6,5.89245,26.928,26.9
2021-06-29T22:50:00Z,0,77.2,5.8,5.89245,26.928,26.9
2021-06-29T22:55:00Z,0,76.3,12.6,2.35698,10.771,27.1
2021-06-29T23:00:00Z,0,76.5,13,4.71396,21.543,27
2021-06-29T23:05:00Z,0,76.7,10,7.07094,32.314,27.1
2021-06-29T23:10:00Z,0,76.7,4.5,2.35698,10.771,27.1
2021-06-29T23:15:00Z,0,77.1,11,5.89245,26.928,27.1
2021-06-29T23:20:00Z,0,77.2,8.4,5.89245,26.928,27
2021-06-29T23:25:00Z,0,77.1,2.9,5.89245,26.928,27.1
2021-06-29T23:30:00Z,0,76.8,3.2,2.35698,10.771,27.1
2021-06-29T23:35:00Z,0,75.4,0,8.24943,37.700,27.3
2021-06-29T23:40:00Z,0,75.5,0,5.89245,26.928,27.4
2021-06-29T23:45:00Z,0,76,4.5,3.53547,16.157,27.1
2021-06-29T23:50:00Z,0,76.3,2.6,8.24943,37.700,27.1
2021-06-29T23:55:00Z,0,76.7,4.5,7.07094,32.314,26.8
2021-06-30T00:00:00Z,0,76.1,9.1,5.89245,26.928,26.8
2021-06-30T00:05:00Z,0,73.8,5.2,5.89245,26.928,26.9
2021-06-30T00:10:00Z,0,74.4,1.9,3.53547,16.157,27
2021-06-30T00:15:00Z,0,74.4,3.2,4.71396,21.543,26.7
2021-06-30T00:20:00Z,0,74,3.2,4.71396,21.543,26.6
2021-06-30T00:25:00Z,0,73.5,2.6,2.35698,10.771,26.5
2021-06-30T00:30:00Z,0,73.2,7.1,5.89245,26.928,26.4
2021-06-30T00:35:00Z,0,72.8,1.6,2.35698,10.771,26.4
2021-06-30T00:40:00Z,0,73.3,2.9,2.35698,10.771,26.3
2021-06-30T00:45:00Z,0,73.7,6.5,7.07094,32.314,26
2021-06-30T00:50:00Z,0,73.1,4.5,2.35698,10.771,25.9
2021-06-30T00:55:00Z,0,73,3.2,7.07094,32.314,26
2021-06-30T01:00:00Z,0,73.3,1.9,2.35698,10.771,25.9
2021-06-30T01:05:00Z,0,73.5,2.6,2.35698,10.771,26
2021-06-30T01:10:00Z,0,73.7,2.6,4.71396,21.543,25.9
2021-06-30T01:15:00Z,0,74,2.6,7.07094,32.314,26
2021-06-30T01:20:00Z,0,74.3,0.6,8.24943,37.700,26
2021-06-30T01:25:00Z,0,74.6,0.3,4.71396,21.543,26
2021-06-30T01:30:00Z,0,75.5,1.3,5.89245,26.928,25.9
2021-06-30T01:35:00Z,0,76.4,0.6,2.35698,10.771,25.7
2021-06-30T01:40:00Z,0,76.9,0,4.71396,21.543,25.7
2021-06-30T01:45:00Z,0,77.6,0,8.24943,37.700,25.6
2021-06-30T01:50:00Z,0,78.6,1.6,8.24943,37.700,25.4
2021-06-30T01:55:00Z,0,78.6,1,2.35698,10.771,25.4
2021-06-30T02:00:00Z,0,78.9,0,5.89245,26.928,25.5
2021-06-30T02:05:00Z,0,80,0,7.07094,32.314,25.3
2021-06-30T02:10:00Z,0,81.6,1.3,2.35698,10.771,24.9
2021-06-30T02:15:00Z,0,82.5,1,2.35698,10.771,24.6
2021-06-30T02:20:00Z,0,82.5,0,2.35698,10.771,24.5
2021-06-30T02:25:00Z,0,82.7,0,4.71396,21.543,24.5
2021-06-30T02:30:00Z,0,82.9,0,2.35698,10.771,24.4
2021-06-30T02:35:00Z,0,83.8,0,5.89245,26.928,24.4
2021-06-30T02:40:00Z,0,84.5,0.6,3.53547,16.157,24.4
2021-06-30T02:45:00Z,0,84.9,1.6,5.89245,26.928,24.1
2021-06-30T02:50:00Z,0,84.6,1.6,5.89245,26.928,24.2
2021-06-30T02:55:00Z,0,84.5,0,4.71396,21.543,24.3
2021-06-30T03:00:00Z,0,85.1,0,8.24943,37.700,24.3
2021-06-30T03:05:00Z,0,85.7,0,5.89245,26.928,24.3
2021-06-30T03:10:00Z,0,86.2,0,7.07094,32.314,24.1
2021-06-30T03:15:00Z,0,86.3,1,8.24943,37.700,24.2
2021-06-30T03:20:00Z,0,86.5,0,7.07094,32.314,24.2
2021-06-30T03:25:00Z,0,86.8,1.3,5.89245,26.928,24.1
2021-06-30T03:30:00Z,0,86.7,0,5.89245,26.928,24.2
2021-06-30T03:35:00Z,0,86.5,0,4.71396,21.543,24.3
2021-06-30T03:40:00Z,0,87,0,4.71396,21.543,24.2
2021-06-30T03:45:00Z,0,86.5,0,2.35698,10.771,24.3
2021-06-30T03:50:00Z,0,86.7,0,2.35698,10.771,24.4
2021-06-30T03:55:00Z,0,86.4,0,5.89245,26.928,24.4
2021-06-30T04:00:00Z,0,86.4,0,8.24943,37.700,24.5
2021-06-30T04:05:00Z,0,86.3,0,3.53547,16.157,24.6
2021-06-30T04:10:00Z,0,86.3,0,4.71396,21.543,24.5
2021-06-30T04:15:00Z,0,86.4,0,7.07094,32.314,24.4
2021-06-30T04:20:00Z,0,86.6,0,2.35698,10.771,24.4
2021-06-30T04:25:00Z,0,86.4,0,3.53547,16.157,24.5
2021-06-30T04:30:00Z,0,86.5,0,5.89245,26.928,24.5
2021-06-30T04:35:00Z,0,87.2,0,5.89245,26.928,24.3
2021-06-30T04:40:00Z,0,87.3,0,5.89245,26.928,24.3
2021-06-30T04:45:00Z,0,86.8,0,5.89245,26.928,24.4
2021-06-30T04:50:00Z,0,86.8,0,5.89245,26.928,24.3
2021-06-30T04:55:00Z,0,86.9,0,5.89245,26.928,24.3
2021-06-30T05:00:00Z,0,87.1,2.3,2.35698,10.771,24.3
2021-06-30T05:05:00Z,0,86.1,0,5.89245,26.928,24.6
2021-06-30T05:10:00Z,0,86.6,0,8.24943,37.700,24.5
2021-06-30T05:15:00Z,0,86.6,0,4.71396,21.543,24.4
2021-06-30T05:20:00Z,0,86.6,0,4.71396,21.543,24.5
2021-06-30T05:25:00Z,0,86.4,0,4.71396,21.543,24.6
2021-06-30T05:30:00Z,0,86.2,1,2.35698,10.771,24.7
2021-06-30T05:35:00Z,0,86,1.6,4.71396,21.543,24.8
2021-06-30T05:40:00Z,0,86.5,2.6,10.60641,48.471,24.8
2021-06-30T05:45:00Z,0,86,4.5,8.24943,37.700,25
2021-06-30T05:50:00Z,0,84.7,0.3,14.14188,64.628,25.4
2021-06-30T05:55:00Z,0,84.9,1.6,14.14188,64.628,25.4
2021-06-30T06:00:00Z,0,85,1.9,20.03433,91.557,25.4
2021-06-30T06:05:00Z,0,84.8,2.6,24.74829,113.100,25.5
2021-06-30T06:10:00Z,0,85.1,1.6,35.3547,161.571,25.5
2021-06-30T06:15:00Z,0,84.4,3.2,40.06866,183.114,25.7
2021-06-30T06:20:00Z,0,84.3,2.9,50.67507,231.585,25.8
2021-06-30T06:25:00Z,0,83.9,2.3,56.56752,258.514,26
2021-06-30T06:30:00Z,0,83.3,1,74.24487,339.299,26.3
2021-06-30T06:35:00Z,0,82.3,5.8,89.56524,409.313,26.6
2021-06-30T06:40:00Z,0,82.2,4.5,93.10071,425.470,26.7
2021-06-30T06:45:00Z,0,81.5,1.9,115.49202,527.799,26.8
2021-06-30T06:50:00Z,0,81,1.9,142.59729,651.670,27.1
2021-06-30T06:55:00Z,0,81,3.2,163.81011,748.612,27.3
2021-06-30T07:00:00Z,0,80.5,1.6,195.62934,894.026,27.6
2021-06-30T07:05:00Z,0,80.2,2.6,206.23575,942.497,27.7
2021-06-30T07:10:00Z,0,79.8,1.9,222.73461,1017.897,27.9
2021-06-30T07:15:00Z,0,79,2.6,176.7735,807.855,28.1
2021-06-30T07:20:00Z,0,78,4.5,251.01837,1147.154,28.2
2021-06-30T07:25:00Z,0,76.9,2.6,292.26552,1335.653,28.4
2021-06-30T07:30:00Z,0,74.8,6.5,304.05042,1389.510,29
2021-06-30T07:35:00Z,0,76.6,5.2,296.97948,1357.196,28.7
2021-06-30T07:40:00Z,0,77,9.1,167.34558,764.769,28.2
2021-06-30T07:45:00Z,0,76.9,7.8,150.84672,689.370,28.3
2021-06-30T07:50:00Z,0,75.6,10,364.15341,1664.181,28.7
2021-06-30T07:55:00Z,0,74.4,5.8,380.65227,1739.581,29.1
2021-06-30T08:00:00Z,0,74.9,10,390.08019,1782.666,28.9
2021-06-30T08:05:00Z,0,73,11.7,411.29301,1879.609,29.1
2021-06-30T08:10:00Z,0,72.4,10.4,424.2564,1938.852,29.5
2021-06-30T08:15:00Z,0,71.4,3.9,432.50583,1976.552,29.9
2021-06-30T08:20:00Z,0,70.4,8.4,411.29301,1879.609,30.2
2021-06-30T08:25:00Z,0,71.2,9.7,451.36167,2062.723,29.6
2021-06-30T08:30:00Z,0,68.9,7.8,456.07563,2084.266,30.4
2021-06-30T08:35:00Z,0,70.1,8.4,506.7507,2315.851,30.2
2021-06-30T08:40:00Z,0,69,8.4,522.07107,2385.865,30.4
2021-06-30T08:45:00Z,0,67,2.3,282.8376,1292.568,31.1
2021-06-30T08:50:00Z,0,65.6,8.4,537.39144,2455.879,31.7
2021-06-30T08:55:00Z,0,66,12.6,573.92463,2622.836,31.3
2021-06-30T09:00:00Z,0,67.1,9.1,70.7094,323.142,31.3
2021-06-30T09:05:00Z,0,66.4,2.9,460.78959,2105.808,31.8
2021-06-30T09:10:00Z,0,64.8,15,724.77135,3312.205,31.6
2021-06-30T09:15:00Z,0,66,13.6,707.094,3231.420,31.6
2021-06-30T09:20:00Z,0,66.8,4.5,697.66608,3188.334,31.2
2021-06-30T09:25:00Z,0,66.4,12.6,712.98645,3258.348,31.2
2021-06-30T09:30:00Z,0,63.9,13.6,721.23588,3296.048,32.1
2021-06-30T09:35:00Z,0,64.1,10.7,761.30454,3479.162,32.4
2021-06-30T09:40:00Z,0,63.7,10.4,770.73246,3522.247,32
2021-06-30T09:45:00Z,0,65,10.4,866.19015,3958.489,31.6
2021-06-30T09:50:00Z,0,64.4,5.2,806.08716,3683.818,32.2
2021-06-30T09:55:00Z,0,63.1,9.1,784.87434,3586.876,32.2
2021-06-30T10:00:00Z,0,62.2,14.3,778.98189,3559.947,32.8
2021-06-30T10:05:00Z,0,60.3,10,791.94528,3619.190,32.8
2021-06-30T10:10:00Z,0,62.4,8.4,787.23132,3597.647,32.4
2021-06-30T10:15:00Z,0,62,20,381.83076,1744.967,32.1
2021-06-30T10:20:00Z,0,61.3,5.8,806.08716,3683.818,32.7
2021-06-30T10:25:00Z,0,62.5,11.7,796.65924,3640.733,32.7
2021-06-30T10:30:00Z,0,60.2,10.4,769.55397,3516.862,33.4
2021-06-30T10:35:00Z,0,59.7,10.4,880.33203,4023.117,32.9
2021-06-30T10:40:00Z,0,59.5,19.8,907.4373,4146.988,33
2021-06-30T10:45:00Z,0,59.5,20.4,932.18559,4260.088,33.2
2021-06-30T10:50:00Z,0,59,12,938.07804,4287.017,33.5
2021-06-30T10:55:00Z,0,57.3,8.4,956.93388,4373.188,34
2021-06-30T11:00:00Z,0,59,19.9,965.18331,4410.888,33.1
2021-06-30T11:05:00Z,0,58.1,17.7,999.35952,4567.073,33.5
2021-06-30T11:10:00Z,0,57.8,10,928.65012,4243.931,33.9
2021-06-30T11:15:00Z,0,57,10,959.29086,4383.959,34
2021-06-30T11:20:00Z,0,57.2,13.6,339.40512,1551.081,34.5
2021-06-30T11:25:00Z,0,55.7,3.9,695.3091,3177.563,34.6
2021-06-30T11:30:00Z,0,56.7,3.9,309.94287,1416.439,34.4
2021-06-30T11:35:00Z,0,56.4,6.5,1165.52661,5326.457,34.7
2021-06-30T11:40:00Z,0,55.4,7.8,802.55169,3667.661,35.3
2021-06-30T11:45:00Z,0,53.1,12.6,406.57905,1858.066,35.1
2021-06-30T11:50:00Z,0,55.9,4.5,523.24956,2391.250,34.4
2021-06-30T11:55:00Z,0,54.9,12,1167.88359,5337.228,34.4
2021-06-30T12:00:00Z,0,55.5,5.2,281.65911,1287.182,33.7
2021-06-30T12:05:00Z,0,55.6,11.7,926.29314,4233.160,34.5
2021-06-30T12:10:00Z,0,54.9,13.6,822.58602,3759.218,34.5
2021-06-30T12:15:00Z,0,53.9,15,573.92463,2622.836,34.7
2021-06-30T12:20:00Z,0,54.2,16.4,298.15797,1362.582,34.5
2021-06-30T12:25:00Z,0,54.2,15,1071.24741,4895.601,34.5
2021-06-30T12:30:00Z,0,54.1,15.7,344.11908,1572.624,34.6
2021-06-30T12:35:00Z,0,55.4,14.3,261.62478,1195.625,33.8
2021-06-30T12:40:00Z,0,54.2,13,1005.25197,4594.002,35.2
2021-06-30T12:45:00Z,0,53.9,12.3,1044.14214,4771.730,34.7
2021-06-30T12:50:00Z,0,55.4,11.7,259.2678,1184.854,33.9
2021-06-30T12:55:00Z,0,56.1,11,416.00697,1901.152,34
2021-06-30T13:00:00Z,0,55.5,15.7,1017.03687,4647.858,34.3
2021-06-30T13:05:00Z,0,56.9,11.3,450.18318,2057.337,34.1
2021-06-30T13:10:00Z,0,55.9,8.4,1000.53801,4572.459,34.2
2021-06-30T13:15:00Z,0,55.3,15,266.33874,1217.168,34.3
2021-06-30T13:20:00Z,0,54,15.7,973.43274,4448.588,34.4
2021-06-30T13:25:00Z,0,55.4,11,261.62478,1195.625,34.3
2021-06-30T13:30:00Z,0,55.7,17.1,314.65683,1437.982,34.4
2021-06-30T13:35:00Z,0,53.4,20,619.88574,2832.878,34.6
2021-06-30T13:40:00Z,0,54.5,7.8,975.78972,4459.359,34.6
2021-06-30T13:45:00Z,0,51.9,17.7,935.72106,4276.245,35.5
2021-06-30T13:50:00Z,0,52.3,20.1,916.86522,4190.074,35.3
2021-06-30T13:55:00Z,0,52.5,20.2,978.1467,4470.130,34.9
2021-06-30T14:00:00Z,0,52.5,11.7,923.93616,4222.388,35.8
2021-06-30T14:05:00Z,0,53.2,11.3,945.14898,4319.331,36.1
2021-06-30T14:10:00Z,0,51.7,12.3,292.26552,1335.653,35.7
2021-06-30T14:15:00Z,0,53.4,12,274.58817,1254.868,34.9
2021-06-30T14:20:00Z,0,53.9,7.8,936.89955,4281.631,35.3
2021-06-30T14:25:00Z,0,52.8,20.4,896.83089,4098.517,35.2
2021-06-30T14:30:00Z,0,53.8,15.7,228.62706,1044.826,34.8
2021-06-30T14:35:00Z,0,57,17.1,227.44857,1039.440,33.8
2021-06-30T14:40:00Z,0,57.4,16.4,362.97492,1658.795,33.7
2021-06-30T14:45:00Z,0,57.4,3.9,642.27705,2935.206,33.8
2021-06-30T14:50:00Z,0,57.8,9.1,301.69344,1378.739,33.8
2021-06-30T14:55:00Z,0,60.4,12,386.54472,1766.509,33.3
2021-06-30T15:00:00Z,0,58.7,18.4,782.51736,3576.104,34.6
2021-06-30T15:05:00Z,0,58.2,10.7,708.27249,3236.805,34.8
2021-06-30T15:10:00Z,0,60.3,20.2,212.1282,969.426,33.2
2021-06-30T15:15:00Z,0,63.9,17.7,192.09387,877.869,32
2021-06-30T15:20:00Z,0,63.3,16.4,606.92235,2773.635,32.1
2021-06-30T15:25:00Z,0,64.5,17.1,275.76666,1260.254,31.7
2021-06-30T15:30:00Z,0,65.3,17.1,289.90854,1324.882,31.1
2021-06-30T15:35:00Z,0,65.4,11.3,324.08475,1481.067,31.1
2021-06-30T15:40:00Z,0,64.7,20.1,392.43717,1793.438,31.2
2021-06-30T15:45:00Z,0,65.5,23.1,220.37763,1007.126,30.8
2021-06-30T15:50:00Z,0,66.4,24.8,229.80555,1050.211,30.1
2021-06-30T15:55:00Z,0,63.3,21.2,390.08019,1782.666,30.2
2021-06-30T16:00:00Z,0,66,23.1,502.03674,2294.308,30
2021-06-30T16:05:00Z,0,66.1,20.4,483.1809,2208.137,30.2
2021-06-30T16:10:00Z,0,66.8,12.6,373.58133,1707.267,30.3
2021-06-30T16:15:00Z,0,68.9,12,263.98176,1206.397,29.7
2021-06-30T16:20:00Z,0,70,11.7,220.37763,1007.126,29.3
2021-06-30T16:25:00Z,0,69.6,5.8,202.70028,926.340,29.4
2021-06-30T16:30:00Z,0,69.4,16.4,201.52179,920.955,29.3
2021-06-30T16:35:00Z,0,69.8,10.4,229.80555,1050.211,29.3
2021-06-30T16:40:00Z,0,69,12.3,147.31125,673.212,29.6
2021-06-30T16:45:00Z,0,69.8,11.7,107.24259,490.099,29.4
2021-06-30T16:50:00Z,0,71.3,12.3,76.60185,350.070,28.8
2021-06-30T16:55:00Z,0,72.8,11.7,57.74601,263.899,28.4
2021-06-30T17:00:00Z,0,73.6,7.1,50.67507,231.585,28.2
2021-06-30T17:05:00Z,0,74.2,15.7,45.96111,210.042,28
2021-06-30T17:10:00Z,0,74.4,4.5,37.71168,172.342,28
2021-06-30T17:15:00Z,0,75.4,9.7,32.99772,150.800,27.7
2021-06-30T17:20:00Z,0,75.8,10.7,30.64074,140.028,27.6
2021-06-30T17:25:00Z,0,75.8,11,29.46225,134.642,27.6
2021-06-30T17:30:00Z,0,76.2,6.5,24.74829,113.100,27.5
2021-06-30T17:35:00Z,0,75.6,4.5,27.10527,123.871,27.6
2021-06-30T17:40:00Z,0,75.6,5.8,11.7849,53.857,27.6
2021-06-30T17:45:00Z,0,75.4,6.5,8.24943,37.700,27.6
2021-06-30T17:50:00Z,0,75.7,4.5,18.85584,86.171,27.6
2021-06-30T17:55:00Z,0,75.5,2.3,12.96339,59.243,27.6
2021-06-30T18:00:00Z,0,75.2,2.6,11.7849,53.857,27.7
2021-06-30T18:05:00Z,0,76.1,2.6,14.14188,64.628,27.5
2021-06-30T18:10:00Z,0,77,2.9,5.89245,26.928,27.3
2021-06-30T18:15:00Z,0,77,2.3,5.89245,26.928,27.4
2021-06-30T18:20:00Z,0,77.3,6.5,7.07094,32.314,27.2
2021-06-30T18:25:00Z,0,77.7,5.8,4.71396,21.543,27.1
2021-06-30T18:30:00Z,0,78,2.3,5.89245,26.928,27.1
2021-06-30T18:35:00Z,0,78.1,4.5,8.24943,37.700,27.1
2021-06-30T18:40:00Z,0,78.5,9.1,5.89245,26.928,27
2021-06-30T18:45:00Z,0,78.4,4.5,5.89245,26.928,27
2021-06-30T18:50:00Z,0,78.1,5.8,5.89245,26.928,27
2021-06-30T18:55:00Z,0,78,5.2,4.71396,21.543,27.1
2021-06-30T19:00:00Z,0,78.3,10.4,4.71396,21.543,27
2021-06-30T19:05:00Z,0,78.2,8.4,2.35698,10.771,27.1
2021-06-30T19:10:00Z,0,78.5,11.3,5.89245,26.928,26.9
2021-06-30T19:15:00Z,0,78.6,9.1,5.89245,26.928,27
2021-06-30T19:20:00Z,0,79,4.5,5.89245,26.928,26.9
2021-06-30T19:25:00Z,0,79.6,5.8,8.24943,37.700,26.8
2021-06-30T19:30:00Z,0,79.8,5.8,4.71396,21.543,26.7
2021-06-30T19:35:00Z,0,80,9.7,7.07094,32.314,26.7
2021-06-30T19:40:00Z,0,80.3,3.2,2.35698,10.771,26.7
2021-06-30T19:45:00Z,0,80.1,3.2,7.07094,32.314,26.6
2021-06-30T19:50:00Z,0,80.1,9.7,4.71396,21.543,26.5
2021-06-30T19:55:00Z,0,80.1,3.9,2.35698,10.771,26.6
2021-06-30T20:00:00Z,0,79.9,5.2,4.71396,21.543,26.6
2021-06-30T20:05:00Z,0,79.7,2.3,7.07094,32.314,26.7
2021-06-30T20:10:00Z,0,79.8,1.9,5.89245,26.928,26.6
2021-06-30T20:15:00Z,0,79.9,3.9,8.24943,37.700,26.5
2021-06-30T20:20:00Z,0,79.8,3.9,2.35698,10.771,26.5
2021-06-30T20:25:00Z,0,79.4,8.4,5.89245,26.928,26.5
2021-06-30T20:30:00Z,0,79.3,4.5,3.53547,16.157,26.5
2021-06-30T20:35:00Z,0,78.9,2.6,5.89245,26.928,26.6
2021-06-30T20:40:00Z,0,79,2.6,2.35698,10.771,26.6
2021-06-30T20:45:00Z,0,79.4,3.2,4.71396,21.543,26.4
2021-06-30T20:50:00Z,0,79.5,4.5,4.71396,21.543,26.4
2021-06-30T20:55:00Z,0,79.7,6.5,2.35698,10.771,26.4
2021-06-30T21:00:00Z,0,79,6.5,8.24943,37.700,26.5
2021-06-30T21:05:00Z,0,78.6,5.8,4.71396,21.543,26.6
2021-06-30T21:10:00Z,0,78,1.6,2.35698,10.771,26.8
2021-06-30T21:15:00Z,0,77.5,0,3.53547,16.157,27
2021-06-30T21:20:00Z,0,77.8,0,4.71396,21.543,26.9
2021-06-30T21:25:00Z,0,78.7,1.9,4.71396,21.543,26.7
2021-06-30T21:30:00Z,0,79.1,2.3,5.89245,26.928,26.6
2021-06-30T21:35:00Z,0,79.6,2.9,4.71396,21.543,26.5
2021-06-30T21:40:00Z,0,79.5,2.3,2.35698,10.771,26.6
2021-06-30T21:45:00Z,0,80.1,8.4,2.35698,10.771,26.5
2021-06-30T21:50:00Z,0,80,10.4,7.07094,32.314,26.6
2021-06-30T21:55:00Z,0,79.9,5.2,4.71396,21.543,26.7
2021-06-30T22:00:00Z,0,80,2.9,7.07094,32.314,26.7
2021-06-30T22:05:00Z,0,80.4,1.6,4.71396,21.543,26.7
2021-06-30T22:10:00Z,0,80.8,5.8,4.71396,21.543,26.6
2021-06-30T22:15:00Z,0,81.3,4.5,4.71396,21.543,26.5
2021-06-30T22:20:00Z,0,81.4,7.8,4.71396,21.543,26.5
2021-06-30T22:25:00Z,0,81.7,3.2,8.24943,37.700,26.5
2021-06-30T22:30:00Z,0,82.3,3.9,3.53547,16.157,26.5
2021-06-30T22:35:00Z,0,82.5,12,5.89245,26.928,26.4
2021-06-30T22:40:00Z,0,83,10,7.07094,32.314,26.3
2021-06-30T22:45:00Z,0,83,7.1,2.35698,10.771,26.4
2021-06-30T22:50:00Z,0,83.1,3.9,2.35698,10.771,26.4
2021-06-30T22:55:00Z,0,83.5,5.8,4.71396,21.543,26.3
2021-06-30T23:00:00Z,0,83.7,9.7,2.35698,10.771,26.3
2021-06-30T23:05:00Z,0,83.3,8.4,4.71396,21.543,26.4
2021-06-30T23:10:00Z,0,83.4,7.8,5.89245,26.928,26.4
2021-06-30T23:15:00Z,0,83.5,2.6,4.71396,21.543,26.4
2021-06-30T23:20:00Z,0,83.8,3.9,5.89245,26.928,26.3
2021-06-30T23:25:00Z,0,84.1,9.1,5.89245,26.928,26.2
2021-06-30T23:30:00Z,0,83.9,2.3,5.89245,26.928,26.3
2021-06-30T23:35:00Z,0,83.5,2.3,5.89245,26.928,26.5
2021-06-30T23:40:00Z,0,83.8,3.2,8.24943,37.700,26.4
2021-06-30T23:45:00Z,0,84.7,5.2,5.89245,26.928,26.2
2021-06-30T23:50:00Z,0,84.9,6.5,8.24943,37.700,26.2
2021-06-30T23:55:00Z,0,85,4.5,5.89245,26.928,26.2
2021-07-01T00:00:00Z,0,85.5,3.9,7.07094,32.314,26.2
2021-07-01T00:05:00Z,0,85.6,9.7,2.35698,10.771,26.2
2021-07-01T00:10:00Z,0,85.4,5.8,5.89245,26.928,26.3
2021-07-01T00:15:00Z,0,85.2,10.7,7.07094,32.314,26.4
2021-07-01T00:20:00Z,0,85.2,13,5.89245,26.928,26.4
2021-07-01T00:25:00Z,0,85.3,12.3,5.89245,26.928,26.4
2021-07-01T00:30:00Z,0,85.4,6.5,5.89245,26.928,26.4
2021-07-01T00:35:00Z,0,85.5,4.5,3.53547,16.157,26.4
2021-07-01T00:40:00Z,0,85.7,4.5,5.89245,26.928,26.3
2021-07-01T00:45:00Z,0,85.2,1.9,4.71396,21.543,26.5
2021-07-01T00:50:00Z,0,85.5,5.8,2.35698,10.771,26.3
2021-07-01T00:55:00Z,0,85.7,7.1,5.89245,26.928,26.2
2021-07-01T01:00:00Z,0,85.6,2.9,4.71396,21.543,26.3
2021-07-01T01:05:00Z,0,85.5,3.9,2.35698,10.771,26.4
2021-07-01T01:10:00Z,0,86,2.6,5.89245,26.928,26.2
2021-07-01T01:15:00Z,0,87.4,9.1,5.89245,26.928,25.9
2021-07-01T01:20:00Z,0,87.5,5.2,4.71396,21.543,25.9
2021-07-01T01:25:00Z,0,87.3,4.5,5.89245,26.928,25.9
2021-07-01T01:30:00Z,0,87.1,7.1,5.89245,26.928,25.8
2021-07-01T01:35:00Z,0,86.9,9.1,8.24943,37.700,25.8
2021-07-01T01:40:00Z,0,86.6,9.1,5.89245,26.928,25.8
2021-07-01T01:45:00Z,0,86.1,3.2,4.71396,21.543,25.8
2021-07-01T01:50:00Z,0,85.8,5.8,5.89245,26.928,25.9
2021-07-01T01:55:00Z,0,85.7,3.9,3.53547,16.157,25.8
2021-07-01T02:00:00Z,0,85.4,1.6,4.71396,21.543,25.8
2021-07-01T02:05:00Z,0,85.2,1,5.89245,26.928,25.8
2021-07-01T02:10:00Z,0,85.1,1,4.71396,21.543,25.7
2021-07-01T02:15:00Z,0,85,0.6,5.89245,26.928,25.7
